id,age,height,TVCM,SNS,sports,history,purchase
5610,26,179,0,0,0,0,0
5611,39,156,1,1,1,0,1
5612,40,177,1,0,0,0,1
5613,48,161,1,0,0,0,0
5614,49,172,1,0,1,1,1
5615,55,155,0,1,1,0,0
5616,22,183,1,1,1,1,1
5617,,162,,1,1,0,1
5618,,183,1,1,1,0,1
5619,38,165,1,1,0,0,1
5620,58,181,0,0,0,0,0
5621,47,,0,1,0,0,0
5622,50,170,0,1,1,0,0
5623,44,161,1,1,0,0,1
5624,49,157,0,1,,0,1
5625,19,,1,1,0,0,1
5626,55,150,1,0,0,0,0
5627,42,181,1,1,1,0,1
5628,36,180,1,1,1,0,1
5629,18,154,0,1,0,0,0
5630,24,186,1,0,1,1,1
5631,21,153,0,1,0,0,0
5632,35,175,1,,1,0,1
5633,22,157,1,1,1,0,1
5634,30,173,1,1,1,0,1
5635,32,170,,1,0,0,0
5636,22,180,0,1,0,0,0
5637,38,169,0,1,,0,0
5638,47,185,,1,,0,0
5639,39,,0,1,1,0,0
5640,58,154,1,0,1,0,1
5641,35,170,1,1,1,0,1
5642,35,188,0,1,1,0,0
5643,20,161,1,1,,0,0
5644,50,179,1,1,1,0,1
5645,26,133,1,0,0,0,0
5646,50,164,0,,1,0,0
5647,28,187,1,1,1,0,1
5648,55,174,0,1,1,1,1
5649,49,141,,0,1,0,0
5650,29,169,0,1,1,0,1
5651,29,179,1,1,1,1,1
5652,26,197,1,1,1,0,1
5653,27,182,1,1,0,0,1
5654,26,181,0,1,1,0,0
5655,43,158,1,1,0,0,1
5656,49,166,1,1,1,0,1
5657,26,173,0,1,1,0,0
5658,27,167,0,1,1,1,1
5659,30,159,0,0,0,0,0
5660,29,178,0,1,0,0,0
5661,23,166,1,0,1,0,1
5662,48,159,0,1,1,,0
5663,21,,0,1,0,0,0
5664,39,183,0,1,0,0,0
5665,18,147,0,1,0,1,1
5666,49,167,,0,1,0,0
5667,54,156,,0,0,0,0
5668,40,168,1,,0,0,1
5669,33,157,0,1,0,0,0
5670,57,148,1,0,1,0,1
5671,22,134,0,1,0,0,0
5672,19,129,0,1,0,0,0
5673,57,169,1,0,1,0,1
5674,32,159,0,1,0,0,0
5675,36,179,0,1,1,0,0
5676,31,183,1,0,1,0,1
5677,22,153,0,0,1,1,1
5678,49,186,0,1,0,0,0
5679,55,186,1,1,1,0,1
5680,47,200,0,1,0,0,0
5681,23,158,1,1,1,0,1
5682,23,190,0,1,1,0,0
5683,52,171,0,1,1,0,0
5684,45,131,0,,1,0,1
5685,29,,0,1,0,0,0
5686,26,179,1,1,0,0,1
5687,54,,1,1,0,0,1
5688,28,175,1,1,0,,1
5689,30,155,0,1,0,0,0
5690,44,153,1,1,0,0,0
5691,30,181,1,1,0,0,1
5692,20,167,1,1,0,0,1
5693,39,169,1,1,0,0,0
5694,24,175,1,1,1,1,1
5695,38,194,0,1,1,0,0
5696,59,193,1,0,0,0,0
5697,18,147,1,0,0,0,0
5698,51,159,1,0,1,1,1
5699,23,168,1,1,1,0,1
5700,34,173,1,1,1,0,1
5701,57,168,1,1,0,0,1
5702,47,156,1,1,1,0,1
5703,40,143,0,1,0,0,0
5704,35,182,0,1,1,0,0
5705,50,191,0,1,1,0,1
5706,50,186,1,1,1,0,1
5707,32,164,0,1,1,0,0
5708,,160,0,1,0,0,0
5709,39,147,0,1,1,,0
5710,48,161,,1,0,0,1
5711,18,162,0,1,0,0,0
5712,30,155,1,1,0,0,0
5713,39,168,0,1,0,0,0
5714,38,147,,,0,0,0
5715,45,172,1,1,0,0,1
5716,33,143,1,0,1,1,1
5717,20,184,0,1,,0,0
5718,45,173,1,1,1,0,1
5719,42,202,0,0,,0,0
5720,32,180,0,1,0,0,0
5721,49,151,0,0,1,0,0
5722,27,154,1,1,0,0,1
5723,29,160,1,1,1,0,1
5724,38,,1,1,1,0,1
5725,31,165,1,0,1,0,1
5726,,173,1,1,1,0,1
5727,37,170,1,1,1,0,1
5728,37,163,0,0,1,0,0
5729,51,170,0,1,0,0,0
5730,59,174,1,0,1,0,1
5731,37,161,0,0,1,0,0
5732,26,169,1,0,0,0,0
5733,19,,0,1,1,0,1
5734,25,147,1,0,0,0,0
5735,51,175,0,1,0,0,0
5736,27,168,1,0,0,0,0
5737,22,175,1,1,1,0,1
5738,53,158,0,1,1,0,0
5739,22,177,0,1,1,0,0
5740,25,158,0,1,1,0,0
5741,53,183,1,0,0,1,1
5742,53,158,1,1,0,0,1
5743,50,176,0,1,0,1,1
5744,24,142,,1,1,0,0
5745,38,187,1,1,1,,1
5746,22,137,1,1,0,0,1
5747,41,174,1,1,0,0,1
5748,39,173,1,0,1,0,1
5749,53,155,0,1,0,0,0
5750,53,155,0,,0,0,0
5751,57,154,0,1,0,0,0
5752,20,129,1,1,0,0,1
5753,51,163,0,0,0,0,0
5754,26,171,0,1,0,0,0
5755,21,161,0,1,1,0,1
5756,22,163,0,1,0,0,0
5757,24,146,1,1,1,0,1
5758,57,153,0,1,1,1,1
5759,,171,0,1,1,0,0
5760,21,146,1,0,1,0,1
5761,47,154,1,1,0,0,1
5762,48,158,0,1,1,0,0
5763,59,160,1,0,0,0,0
5764,31,173,1,1,0,0,1
5765,51,166,1,,0,0,0
5766,54,172,1,1,0,0,0
5767,28,193,1,1,0,,1
5768,47,169,1,1,0,0,1
5769,,184,0,1,0,0,0
5770,54,163,1,1,1,0,1
5771,,174,0,1,0,0,0
5772,28,171,1,1,1,0,1
5773,33,184,0,0,0,0,0
5774,24,169,0,1,0,1,1
5775,41,164,0,1,0,0,0
5776,54,164,1,1,0,0,1
5777,42,160,1,1,1,0,1
5778,23,156,1,1,1,0,1
5779,43,135,1,1,0,0,1
5780,26,180,0,1,1,0,0
5781,52,166,,0,0,0,0
5782,30,184,0,1,0,0,0
5783,32,153,0,1,0,0,0
5784,55,150,1,0,,0,0
5785,50,177,0,1,0,0,0
5786,29,161,1,1,0,0,0
5787,,171,0,1,0,0,0
5788,37,164,0,1,0,1,1
5789,47,149,1,1,1,0,1
5790,48,189,0,1,0,0,0
5791,48,,0,1,0,0,0
5792,39,175,0,1,1,0,0
5793,40,147,1,1,0,0,1
5794,53,164,1,1,0,0,1
5795,49,175,1,1,0,0,1
5796,46,167,0,1,0,0,0
5797,55,171,1,1,1,0,1
5798,39,171,1,0,1,0,1
5799,49,162,0,1,1,0,0
5800,26,174,0,0,1,0,0
5801,48,160,1,1,0,1,1
5802,19,183,1,1,1,0,1
5803,34,161,1,1,1,,1
5804,44,164,0,0,0,0,0
5805,19,163,,1,1,0,0
5806,51,156,1,1,1,0,1
5807,33,178,0,1,1,0,0
5808,29,181,1,,1,1,1
5809,49,175,1,0,0,1,1
5810,38,166,0,1,1,1,1
5811,46,181,0,0,1,0,0
5812,31,150,0,1,0,0,0
5813,25,137,0,1,0,0,0
5814,33,181,1,1,0,0,1
5815,37,165,0,1,0,0,0
5816,52,159,0,1,0,0,0
5817,44,157,0,0,0,0,0
5818,,156,0,0,0,0,0
5819,32,178,1,1,0,0,1
5820,47,168,1,1,1,0,1
5821,22,134,1,1,1,,1
5822,34,192,0,1,1,0,0
5823,55,189,1,0,1,0,1
5824,20,159,0,0,0,1,1
5825,21,139,,0,1,0,1
5826,32,156,0,1,1,0,1
5827,41,176,1,1,1,0,1
5828,26,151,1,1,1,0,1
5829,59,153,1,0,0,0,0
5830,43,,0,1,0,0,0
5831,57,176,1,1,1,0,1
5832,53,171,,1,1,0,1
5833,27,164,1,0,,0,0
5834,18,144,1,1,1,0,1
5835,27,141,1,1,0,0,1
5836,19,184,1,0,1,1,1
5837,35,165,1,1,1,0,1
5838,33,200,1,1,0,0,1
5839,40,170,1,1,0,0,1
5840,37,,1,1,1,0,1
5841,33,171,0,0,,0,0
5842,46,159,0,1,1,0,0
5843,23,162,1,1,0,1,1
5844,54,161,1,1,1,0,1
5845,35,160,1,1,0,1,1
5846,18,150,1,1,0,0,1
5847,54,185,1,1,1,0,1
5848,45,178,0,1,,0,0
5849,58,,1,1,1,0,1
5850,36,158,0,1,1,0,0
5851,33,165,0,1,0,0,0
5852,29,169,0,1,0,0,0
5853,24,199,0,0,0,0,0
5854,45,161,1,,0,1,1
5855,23,163,0,1,0,0,0
5856,22,175,0,0,1,,0
5857,38,159,0,0,0,0,0
5858,54,148,0,1,0,0,0
5859,20,195,1,1,0,0,1
5860,22,144,0,1,1,0,0
5861,57,175,1,0,1,1,1
5862,44,161,0,1,,0,0
5863,39,177,0,1,0,0,0
5864,,172,0,0,1,0,0
5865,34,168,1,1,1,,1
5866,38,165,1,1,0,0,1
5867,,175,0,1,0,0,0
5868,51,175,0,1,0,1,1
5869,18,172,,0,0,0,0
5870,38,155,0,1,0,0,0
5871,52,,1,1,,0,0
5872,53,167,1,1,,0,1
5873,42,171,,1,0,0,0
5874,,152,1,1,0,0,1
5875,30,172,1,0,0,0,0
5876,35,160,0,1,0,0,0
5877,54,181,1,1,0,0,1
5878,56,184,0,1,1,0,0
5879,59,165,,,0,0,0
5880,33,158,0,1,0,0,0
5881,39,189,1,0,0,0,1
5882,43,167,1,1,1,0,1
5883,37,194,1,1,0,0,1
5884,43,,0,1,0,0,0
5885,20,161,0,1,0,1,1
5886,50,177,1,0,1,0,1
5887,28,173,0,1,1,0,0
5888,57,148,1,1,1,,1
5889,48,160,0,0,0,0,0
5890,18,144,0,1,1,0,0
5891,28,171,,1,1,0,1
5892,57,176,0,1,1,0,1
5893,50,165,0,1,1,0,0
5894,,187,0,1,0,0,0
5895,41,182,1,1,1,0,1
5896,44,177,0,0,1,0,0
5897,53,177,0,1,0,0,0
5898,57,184,1,0,1,0,1
5899,48,161,1,1,0,0,1
5900,24,169,1,1,1,0,1
5901,19,157,0,1,1,0,0
5902,33,169,0,1,0,0,0
5903,35,169,1,1,0,0,0
5904,34,161,1,1,1,0,1
5905,45,155,0,,0,0,0
5906,30,162,1,1,0,0,1
5907,37,144,1,0,0,,0
5908,38,163,1,1,0,0,0
5909,20,145,1,1,0,0,1
5910,40,165,1,1,1,0,1
5911,52,185,0,1,0,0,0
5912,30,185,0,1,1,0,0
5913,55,188,1,0,0,1,1
5914,57,179,0,0,0,0,0
5915,39,170,0,1,0,0,0
5916,40,164,0,1,0,0,0
5917,25,186,0,0,0,0,0
5918,39,,1,1,1,,1
5919,33,181,0,1,1,0,0
5920,51,159,1,1,0,0,1
5921,25,180,1,0,,0,1
5922,55,155,0,0,1,1,1
5923,53,180,0,1,1,0,0
5924,47,,1,0,0,0,0
5925,52,143,,1,1,0,1
5926,,176,1,1,1,0,1
5927,23,178,0,1,0,0,0
5928,44,188,0,,1,0,1
5929,23,179,0,0,,0,0
5930,51,154,1,1,0,0,1
5931,50,178,1,1,1,0,1
5932,30,188,0,1,1,0,0
5933,59,184,0,1,0,0,0
5934,45,165,1,1,0,0,1
5935,45,162,1,1,1,0,1
5936,52,169,0,0,1,0,0
5937,23,175,1,1,0,0,0
5938,35,142,0,1,1,0,0
5939,48,176,0,1,1,0,0
5940,51,158,0,,1,0,0
5941,31,192,1,1,0,0,1
5942,20,142,0,1,1,0,1
5943,27,177,1,1,1,0,1
5944,52,149,0,0,0,0,0
5945,33,173,1,1,1,0,1
5946,25,171,1,1,0,0,1
5947,25,160,0,1,0,0,0
5948,30,179,0,1,1,0,0
5949,30,167,0,1,,0,0
5950,39,174,1,1,0,0,1
5951,59,171,0,0,0,0,0
5952,56,166,1,0,1,0,1
5953,20,125,1,1,1,0,1
5954,27,173,1,1,0,0,1
5955,54,146,0,1,0,0,0
5956,25,168,1,0,0,0,0
5957,51,159,1,0,1,0,1
5958,45,188,1,1,0,0,1
5959,59,158,1,1,1,0,1
5960,31,150,1,0,0,0,0
5961,51,181,1,1,1,0,1
5962,27,152,0,1,0,0,0
5963,,,0,1,1,0,0
5964,38,146,0,1,1,0,0
5965,56,175,1,1,0,0,1
5966,58,153,1,1,1,0,1
5967,24,165,1,1,0,0,0
5968,39,180,0,1,,0,0
5969,54,156,1,1,1,0,1
5970,48,184,1,1,0,1,1
5971,30,146,0,1,0,0,0
5972,22,140,0,1,,0,0
5973,43,180,0,1,0,0,0
5974,42,159,1,0,1,0,1
5975,48,156,0,1,1,0,0
5976,58,156,0,1,1,0,0
5977,35,155,0,0,0,0,0
5978,40,184,0,1,0,0,0
5979,35,181,1,,0,0,1
5980,20,181,1,0,1,0,1
5981,30,155,0,,0,0,0
5982,23,190,1,1,,0,1
5983,46,170,0,0,0,0,0
5984,39,160,0,0,0,0,0
5985,55,171,1,1,0,0,0
5986,54,188,0,1,1,0,0
5987,57,160,0,1,0,0,0
5988,43,172,0,1,1,0,0
5989,47,165,0,1,1,0,0
5990,40,176,0,1,1,,0
5991,51,175,0,1,1,0,0
5992,,175,0,1,0,0,0
5993,32,172,0,1,1,0,0
5994,35,165,1,1,0,0,1
5995,22,169,0,1,1,0,1
5996,35,,1,0,1,0,1
5997,56,180,0,1,1,0,0
5998,39,145,,1,0,0,0
5999,21,161,0,1,,1,1
6000,43,203,0,1,1,0,0
6001,26,186,1,1,1,0,1
6002,37,150,1,1,0,0,1
6003,37,165,0,1,1,0,0
6004,41,161,0,1,0,1,1
6005,30,186,1,1,1,1,1
6006,53,173,1,0,1,0,1
6007,26,156,,0,0,0,0
6008,55,179,1,0,1,,1
6009,24,144,1,0,1,0,1
6010,,181,1,0,1,0,1
6011,34,190,0,1,1,,0
6012,43,178,1,1,1,0,1
6013,30,163,0,1,1,0,0
6014,50,141,1,1,1,0,1
6015,53,141,1,1,1,1,1
6016,50,187,,1,0,0,0
6017,52,182,,,1,0,0
6018,56,179,,0,1,0,1
6019,53,167,1,1,0,0,1
6020,37,159,0,0,0,0,0
6021,44,165,0,1,0,1,1
6022,26,172,0,1,0,0,0
6023,,171,0,1,1,1,1
6024,43,145,0,0,1,0,0
6025,39,162,1,1,0,0,1
6026,49,159,0,1,0,0,0
6027,23,169,1,1,0,0,1
6028,25,161,1,1,1,0,1
6029,25,170,0,1,0,0,0
6030,56,173,1,0,0,0,0
6031,26,168,1,1,,0,1
6032,47,149,1,0,1,0,1
6033,,173,1,1,1,0,1
6034,,175,,1,1,0,0
6035,51,182,0,1,1,1,1
6036,36,181,0,1,1,0,0
6037,19,174,0,1,0,0,0
6038,20,165,1,1,,0,1
6039,52,153,1,0,0,0,0
6040,33,156,1,1,0,0,1
6041,36,161,1,0,1,0,1
6042,28,161,1,1,0,0,0
6043,20,180,0,1,0,0,0
6044,18,157,0,1,1,0,0
6045,51,171,0,1,0,0,0
6046,21,182,0,1,0,0,0
6047,44,147,1,1,1,0,1
6048,41,145,1,,0,0,0
6049,32,172,1,0,0,0,0
6050,25,161,1,1,0,0,1
6051,49,193,1,1,0,0,0
6052,31,161,1,1,0,0,1
6053,21,160,0,1,,0,0
6054,36,171,0,1,0,0,0
6055,26,186,,1,0,0,0
6056,47,177,1,0,0,1,1
6057,43,154,0,1,1,0,1
6058,21,180,1,1,1,0,1
6059,43,179,0,0,0,0,0
6060,41,168,0,1,1,0,0
6061,38,158,1,1,0,0,0
6062,18,164,0,0,1,0,0
6063,55,167,1,0,0,0,1
6064,25,162,1,1,1,0,1
6065,40,177,0,1,1,0,1
6066,27,174,0,1,1,0,0
6067,43,174,0,1,0,0,0
6068,50,168,0,1,1,0,0
6069,44,168,1,1,0,1,1
6070,49,182,1,1,1,0,1
6071,52,181,0,1,1,0,0
6072,27,184,1,0,0,0,0
6073,59,154,1,1,0,0,1
6074,50,187,1,0,0,0,0
6075,20,183,0,1,1,0,0
6076,22,162,0,0,1,0,0
6077,30,143,1,1,0,0,1
6078,18,178,0,1,0,0,0
6079,52,179,1,1,0,,1
6080,19,179,1,1,0,0,1
6081,42,137,1,1,0,1,1
6082,18,182,0,1,1,0,1
6083,34,161,1,0,0,0,0
6084,22,195,1,1,1,0,1
6085,40,168,0,1,1,0,1
6086,55,148,0,0,0,0,0
6087,31,159,0,1,0,0,0
6088,41,163,0,,0,0,0
6089,25,180,,1,1,0,1
6090,34,169,,1,1,0,1
6091,39,160,0,1,1,0,0
6092,47,170,1,1,0,0,1
6093,52,156,1,1,0,1,1
6094,36,172,0,,0,0,0
6095,58,178,1,1,0,0,1
6096,36,155,1,1,0,0,1
6097,32,174,1,1,0,0,0
6098,45,140,,1,1,0,1
6099,44,171,0,1,1,,0
6100,22,183,1,1,1,0,1
6101,33,176,0,0,1,,1
6102,38,164,0,1,1,0,0
6103,29,172,0,1,0,0,0
6104,26,166,0,0,0,0,0
6105,20,169,0,0,1,0,0
6106,34,169,0,0,0,1,1
6107,42,180,0,1,0,1,1
6108,50,,0,0,0,0,0
6109,49,161,0,1,1,0,0
6110,,141,1,,1,0,1
6111,39,145,,1,0,0,0
6112,45,174,0,1,0,0,0
6113,43,160,0,1,1,0,0
6114,25,152,1,1,0,0,0
6115,36,169,1,1,1,,1
6116,30,166,1,1,1,0,1
6117,54,177,1,1,0,0,1
6118,55,177,0,1,0,0,0
6119,48,163,1,1,1,1,1
6120,20,166,1,1,0,0,0
6121,21,191,1,0,1,0,1
6122,24,163,0,1,1,0,0
6123,19,174,1,0,1,1,1
6124,30,154,1,,0,0,1
6125,28,152,0,1,1,0,0
6126,53,,0,1,0,0,0
6127,20,186,0,0,1,1,1
6128,56,178,0,0,1,0,0
6129,19,153,1,1,0,0,1
6130,29,165,0,,0,0,0
6131,49,158,0,1,0,0,0
6132,,175,1,1,0,0,1
6133,56,181,1,0,0,0,0
6134,37,150,1,1,,,1
6135,38,192,0,1,0,0,0
6136,24,156,0,1,0,0,0
6137,,175,1,0,0,1,1
6138,55,162,1,1,1,0,1
6139,39,159,1,1,1,0,1
6140,49,178,1,,1,0,1
6141,30,138,1,1,1,0,1
6142,34,160,1,1,1,0,1
6143,49,164,0,1,1,1,1
6144,30,154,0,1,0,0,0
6145,34,166,1,1,1,0,1
6146,36,152,1,0,1,0,1
6147,36,146,,1,1,0,0
6148,26,166,1,0,1,0,0
6149,25,177,1,1,0,0,0
6150,51,201,,0,0,0,0
6151,54,171,1,1,1,0,1
6152,28,188,0,1,0,0,0
6153,18,162,0,1,1,0,0
6154,31,168,,1,1,0,1
6155,32,186,1,0,0,0,0
6156,19,150,1,1,1,0,1
6157,53,130,1,1,1,0,1
6158,36,141,0,1,1,,0
6159,19,148,1,0,1,0,1
6160,24,171,1,1,1,0,1
6161,29,178,0,1,0,0,0
6162,40,182,0,1,0,0,0
6163,35,197,0,1,0,1,1
6164,48,157,1,0,0,1,1
6165,55,,1,0,0,1,1
6166,53,162,1,1,0,1,1
6167,45,156,1,1,1,0,1
6168,48,155,0,1,0,0,0
6169,35,166,0,1,1,0,0
6170,25,167,1,0,0,1,1
6171,,179,1,1,0,0,1
6172,24,152,1,0,0,0,1
6173,36,165,0,0,1,0,0
6174,58,171,1,0,0,0,0
6175,35,186,1,1,,0,1
6176,58,164,1,0,1,0,1
6177,28,,1,1,0,0,1
6178,26,157,1,0,1,,1
6179,38,138,0,1,1,0,0
6180,21,157,0,1,1,1,1
6181,47,151,0,1,0,0,0
6182,43,163,1,1,1,1,1
6183,26,193,1,1,0,0,1
6184,43,161,0,1,0,0,0
6185,46,147,0,0,0,0,0
6186,28,160,0,0,1,0,0
6187,41,181,0,1,1,0,0
6188,36,151,1,1,1,0,1
6189,50,180,1,1,0,0,0
6190,34,206,0,1,0,0,0
6191,36,185,0,1,0,0,0
6192,48,161,0,1,0,1,1
6193,41,141,0,1,0,0,0
6194,45,165,1,0,1,0,1
6195,54,163,0,1,0,0,0
6196,33,149,0,1,0,0,0
6197,54,158,0,0,1,0,0
6198,53,150,1,0,0,0,0
6199,32,153,0,1,0,0,0
6200,19,183,0,1,1,0,1
6201,31,145,0,0,0,,0
6202,,166,1,0,1,0,1
6203,21,160,0,1,0,,0
6204,38,165,1,1,1,0,1
6205,49,158,1,0,1,0,1
6206,,149,1,1,0,0,1
6207,39,159,1,1,0,0,1
6208,58,165,1,0,1,0,1
6209,22,182,1,0,1,0,1
6210,22,179,1,1,1,0,1
6211,39,166,0,1,0,0,0
6212,44,166,0,1,1,0,0
6213,55,173,1,1,0,0,1
6214,22,128,1,1,1,0,1
6215,51,171,1,1,,0,0
6216,58,176,,1,1,0,0
6217,48,170,1,1,1,0,1
6218,49,163,0,1,1,0,1
6219,52,,1,0,1,0,1
6220,38,181,1,0,1,0,1
6221,32,152,1,,0,1,1
6222,,175,1,1,0,0,1
6223,36,,0,1,1,0,0
6224,30,151,1,1,0,0,1
6225,30,164,1,1,0,0,1
6226,42,165,0,1,0,0,0
6227,53,170,1,1,1,0,1
6228,25,172,1,1,0,0,1
6229,37,161,0,1,1,1,1
6230,37,155,0,1,1,0,0
6231,33,176,0,1,0,0,0
6232,48,165,0,1,0,0,0
6233,31,147,1,0,0,0,0
6234,48,175,0,1,0,0,0
6235,,175,1,0,0,0,0
6236,20,157,0,0,0,0,0
6237,29,143,1,1,0,0,1
6238,46,161,0,1,0,0,0
6239,47,159,0,1,1,0,0
6240,44,133,0,0,1,0,0
6241,33,186,1,0,1,0,0
6242,52,181,1,1,0,0,1
6243,46,161,1,1,1,0,1
6244,27,180,1,1,0,0,1
6245,42,160,1,1,0,0,1
6246,26,158,0,1,0,0,0
6247,42,168,0,1,0,0,0
6248,41,129,0,1,1,0,0
6249,18,149,0,1,0,0,0
6250,41,165,1,0,0,0,0
6251,34,151,1,1,0,0,0
6252,32,192,0,1,1,0,0
6253,43,153,0,0,1,0,0
6254,24,165,1,1,,0,1
6255,29,191,1,1,0,0,1
6256,54,,1,1,0,0,0
6257,59,173,1,0,,0,0
6258,39,,0,1,1,0,0
6259,19,184,1,1,0,0,1
6260,38,145,0,1,0,0,0
6261,58,151,0,0,1,0,0
6262,52,168,1,1,0,0,1
6263,41,165,0,1,1,0,0
6264,39,169,0,1,1,1,1
6265,25,172,0,1,1,0,0
6266,,134,1,1,1,0,1
6267,36,152,1,0,1,0,1
6268,21,161,0,1,1,0,0
6269,58,169,1,0,0,0,0
6270,27,185,0,1,0,0,0
6271,43,,1,1,0,0,1
6272,41,147,0,1,0,0,0
6273,23,,1,1,0,0,1
6274,47,161,1,1,1,0,1
6275,31,161,1,0,1,0,1
6276,52,147,1,1,0,0,1
6277,29,165,,1,0,1,1
6278,57,144,0,0,1,0,0
6279,,167,1,1,1,0,1
6280,55,177,1,1,1,0,1
6281,31,172,0,,0,0,0
6282,43,161,1,1,1,0,1
6283,36,185,1,1,0,,1
6284,19,154,0,0,0,,0
6285,55,164,1,0,0,0,0
6286,22,177,1,0,1,0,1
6287,38,147,1,0,0,0,0
6288,48,150,0,1,1,0,0
6289,37,177,0,1,0,0,0
6290,56,155,1,0,1,1,1
6291,50,153,0,1,1,0,0
6292,42,155,0,1,1,0,0
6293,29,139,0,0,0,0,0
6294,59,174,0,1,1,0,0
6295,29,179,1,1,0,0,1
6296,26,162,1,1,,0,0
6297,23,177,0,1,0,0,0
6298,40,167,0,,1,0,0
6299,55,142,0,0,0,0,0
6300,54,152,1,,1,0,1
6301,51,181,0,1,0,0,0
6302,29,160,1,1,0,1,1
6303,57,,1,0,0,0,0
6304,47,154,1,1,0,0,1
6305,51,146,1,1,1,0,1
6306,32,179,1,1,0,0,1
6307,54,177,0,1,1,0,0
6308,31,161,1,1,1,0,1
6309,50,160,0,1,1,0,0
6310,35,178,0,1,1,0,1
6311,,156,1,1,1,0,1
6312,53,169,1,0,1,0,0
6313,,,0,1,1,0,0
6314,,170,1,0,0,0,0
6315,50,179,1,1,1,0,1
6316,54,166,0,1,0,0,0
6317,30,194,1,1,0,0,1
6318,33,158,1,1,0,0,1
6319,37,187,1,1,1,0,1
6320,41,161,0,1,1,0,0
6321,39,159,0,1,1,0,0
6322,49,147,0,1,1,0,0
6323,37,,1,1,0,0,1
6324,,192,0,1,,0,0
6325,22,162,1,1,1,,1
6326,33,172,0,,0,0,0
6327,56,184,0,0,0,0,0
6328,21,183,1,,0,0,1
6329,50,194,0,0,0,0,0
6330,54,152,0,1,0,0,0
6331,,,1,1,0,0,1
6332,51,148,1,0,0,0,0
6333,,184,1,0,1,0,1
6334,54,148,0,1,1,0,0
6335,30,155,0,0,1,0,0
6336,42,142,0,1,0,0,0
6337,53,167,1,0,1,0,1
6338,45,169,1,1,1,0,1
6339,53,194,0,1,1,0,0
6340,48,157,1,1,1,0,1
6341,28,152,0,1,0,0,0
6342,56,166,1,,1,0,0
6343,50,187,1,1,0,0,1
6344,41,,0,1,1,0,0
6345,21,147,0,1,1,0,0
6346,48,,1,,0,0,1
6347,20,183,1,1,,0,1
6348,56,178,0,0,0,1,1
6349,48,175,0,1,,1,1
6350,18,,0,1,1,0,1
6351,43,,1,1,1,0,1
6352,34,175,1,1,1,0,1
6353,52,202,1,1,1,0,1
6354,29,160,1,1,,0,1
6355,21,173,0,1,1,0,0
6356,49,168,1,1,0,0,1
6357,18,,0,1,0,0,0
6358,41,158,0,1,1,0,0
6359,37,186,0,0,1,0,0
6360,31,151,0,1,1,0,0
6361,43,183,1,1,0,0,1
6362,27,166,1,1,0,,1
6363,45,159,1,1,1,0,1
6364,57,186,0,0,0,0,0
6365,44,186,1,0,1,0,1
6366,,179,0,0,1,0,0
6367,29,165,0,1,1,,1
6368,55,188,1,0,1,1,1
6369,,179,0,0,0,0,0
6370,56,190,1,0,1,0,1
6371,34,194,0,1,0,0,0
6372,37,150,1,1,0,0,1
6373,38,168,,1,1,0,1
6374,42,194,1,,0,0,1
6375,36,148,1,1,1,0,1
6376,19,191,0,1,0,0,0
6377,27,163,1,1,0,1,1
6378,32,140,1,0,0,0,0
6379,55,166,1,0,1,0,1
6380,48,157,0,1,1,,0
6381,54,174,1,1,,0,1
6382,25,,1,0,0,0,0
6383,36,154,1,0,0,0,0
6384,21,164,1,0,0,0,0
6385,39,163,0,1,1,0,0
6386,27,,1,1,0,0,0
6387,59,162,1,1,1,0,1
6388,40,155,1,1,,0,1
6389,30,161,0,1,0,0,0
6390,33,167,0,1,1,,0
6391,44,158,1,1,0,0,1
6392,54,189,0,,0,1,1
6393,47,179,1,1,1,,1
6394,,185,1,1,1,0,1
6395,54,189,0,1,0,0,0
6396,59,164,1,0,0,0,0
6397,58,170,1,,0,0,0
6398,28,171,1,1,0,0,0
6399,26,186,,1,0,0,0
6400,19,166,1,1,0,0,1
6401,38,162,1,1,1,0,1
6402,51,148,,1,0,0,0
6403,35,167,1,1,0,0,1
6404,50,175,,1,1,0,0
6405,54,170,0,1,0,0,0
6406,19,,0,1,1,0,1
6407,40,164,1,0,1,0,1
6408,35,161,0,1,0,0,0
6409,52,156,1,0,0,0,1
6410,58,155,0,1,0,0,0
6411,39,153,1,1,1,0,1
6412,18,197,1,,1,,1
6413,42,178,,1,0,0,0
6414,57,171,1,0,0,0,0
6415,36,,1,1,0,0,1
6416,35,185,0,1,0,1,1
6417,34,166,1,1,0,0,1
6418,49,185,0,1,0,0,0
6419,37,155,0,1,,,0
6420,33,172,0,1,1,0,0
6421,49,156,1,1,1,1,1
6422,58,176,1,,0,0,0
6423,48,154,0,1,1,1,1
6424,56,155,0,1,1,0,0
6425,19,201,0,1,0,0,0
6426,38,166,0,0,1,0,0
6427,21,163,1,1,0,0,1
6428,46,190,0,1,0,,1
6429,33,176,0,1,1,0,0
6430,27,163,1,1,0,0,0
6431,59,155,,0,0,0,0
6432,59,159,1,0,0,0,0
6433,18,163,0,1,0,0,0
6434,28,167,1,1,0,0,1
6435,37,175,0,0,1,0,0
6436,47,162,1,1,1,1,1
6437,30,184,0,1,0,0,0
6438,19,171,0,1,1,0,1
6439,43,164,0,1,0,0,0
6440,24,151,1,1,0,0,1
6441,53,157,1,0,1,0,1
6442,21,,,1,0,,0
6443,21,135,0,0,0,0,0
6444,24,183,0,1,1,0,0
