id,store_id,area,temperature,season,weather,day,custom_num,cost,sales
6388,942,6,7,3,0,6,753,108,62316
6389,673,2,29,,1,4,741,108,240732
6390,653,1,,1,1,2,677,108,171288
6391,481,5,26,1,2,1,802,110,166100
6392,455,,16,2,0,4,630,108,121500
6393,524,6,17,2,2,1,861,108,109080
6394,201,4,29,1,0,3,648,108,249480
6395,430,2,21,1,1,0,632,108,147096
6396,285,0,28,1,2,6,661,110,172370
6397,268,0,25,1,1,6,713,120,204240
6398,695,2,23,0,1,0,595,110,116050
6399,48,,8,3,1,4,677,108,46656
6400,246,5,21,2,1,4,773,108,145692
6401,803,3,21,0,0,2,750,108,174204
6402,34,3,34,1,2,4,790,108,309528
6403,58,1,20,2,0,4,653,110,156970
6404,700,3,29,1,1,0,645,108,204444
6405,641,4,17,0,0,6,649,108,123120
6406,657,4,0,3,2,0,466,108,25164
6407,171,6,,2,0,0,605,120,131040
6408,752,5,28,1,0,4,696,120,300240
6409,439,1,10,3,0,4,684,108,72468
6410,9,0,20,0,2,3,638,,100008
6411,439,4,21,2,0,2,788,110,187330
6412,761,3,28,1,1,6,611,,192024
6413,656,,22,0,0,3,632,108,145800
6414,835,2,5,3,0,1,581,110,48180
6415,681,1,7,3,0,0,566,120,57000
6416,470,0,29,1,2,5,,120,204480
6417,,5,12,3,0,1,754,108,77976
6418,724,6,18,2,0,3,638,120,135840
6419,88,2,24,1,2,5,571,108,106596
6420,225,5,35,1,1,1,635,108,203040
6421,507,5,30,1,1,,718,,237270
6422,826,3,32,1,0,3,559,108,217296
6423,980,1,3,3,0,3,682,108,56268
6424,213,1,18,0,0,,,108,113400
6425,804,4,8,3,0,3,659,110,49390
6426,,3,19,0,0,4,613,108,120204
6427,268,5,23,2,0,6,620,110,144320
6428,26,3,24,0,0,6,635,110,147510
6429,2,2,24,0,1,,636,110,124960
6430,762,,35,1,0,2,567,108,215460
6431,790,6,24,2,1,3,820,120,178200
6432,558,3,17,2,0,3,789,110,155320
6433,851,0,,1,0,,519,110,203830
6434,249,1,8,,0,3,,110,60610
6435,18,0,17,0,1,5,728,120,131880
6436,34,5,38,1,1,0,888,110,442200
6437,95,6,32,1,1,3,600,108,194400
6438,195,3,12,3,0,2,4004,110,422730
6439,0,5,42,1,1,6,836,110,407990
6440,667,2,,,1,5,939,110,107030
6441,48,4,26,1,1,1,738,108,189540
6442,494,0,39,1,1,4,809,108,259200
6443,726,5,17,0,0,1,586,120,123720
6444,,0,-4,3,1,0,787,108,53460
6445,,2,27,1,1,0,962,110,253550
6446,764,3,2,3,0,5,689,110,61710
6447,992,4,11,3,0,6,655,108,66636
6448,11,0,,2,,0,899,108,174744
6449,,2,20,0,,0,,120,173880
6450,728,6,11,3,0,4,765,110,76560
6451,156,0,2,3,0,,596,110,48510
6452,296,3,20,0,1,5,756,108,146556
6453,201,3,31,1,1,3,602,108,193536
6454,770,5,35,1,2,6,752,110,198330
6455,462,0,,,0,,750,120,251760
6456,571,6,18,,1,5,615,110,102520
6457,778,4,7,3,0,1,721,110,62150
6458,388,,30,1,1,4,617,108,194724
6459,713,3,28,1,0,,728,108,282960
6460,,1,29,1,0,1,,120,252600
6461,127,4,,3,0,6,780,,85800
6462,90,3,13,3,1,5,613,120,56160
6463,619,4,28,1,1,,903,110,295790
6464,,1,28,1,1,4,854,108,277452
6465,264,5,28,1,0,6,739,110,291170
6466,293,0,39,1,1,6,738,120,265200
6467,226,,,3,0,1,689,120,62760
6468,758,,21,2,0,4,575,110,133760
6469,102,4,32,1,0,3,611,108,234468
6470,859,5,26,1,1,2,866,110,232430
6471,752,5,38,1,1,6,848,108,273672
6472,442,2,27,1,1,0,701,120,196800
6473,954,5,14,2,0,6,694,110,90640
6474,945,5,18,0,1,0,711,120,129000
6475,245,2,44,1,2,1,695,108,179280
6476,275,4,25,1,1,1,707,110,186010
6477,803,5,,0,0,0,866,120,185760
6478,420,6,24,2,2,2,714,110,110550
6479,636,2,25,1,1,5,726,108,187272
6480,,3,32,1,2,2,573,108,147096
6481,305,6,,3,0,,756,108,60048
6482,658,4,15,0,1,3,750,120,136200
6483,260,3,21,1,1,2,773,120,203160
6484,472,4,13,3,0,,655,120,78480
6485,975,6,,1,2,5,685,108,173124
6486,817,1,12,3,0,2,775,108,80136
6487,990,6,10,3,0,0,793,108,83484
6488,269,4,13,2,0,0,693,110,91850
6489,435,4,38,1,0,0,664,108,257904
6490,400,0,30,1,2,0,786,110,205260
6491,439,2,25,1,0,6,759,108,237060
6492,104,2,23,2,0,0,714,120,186960
6493,715,1,4,3,1,6,644,120,50640
6494,61,1,-10,3,0,3,784,120,72840
6495,354,1,5,3,0,0,,108,57240
6496,273,,14,3,0,4,612,108,65772
6497,710,1,4,3,0,0,853,110,71940
6498,536,6,17,2,0,4,606,108,116316
6499,605,4,19,0,0,5,,110,144760
6500,221,5,16,2,0,0,724,110,143000
6501,578,2,24,0,0,4,757,120,195000
6502,203,3,20,2,0,4,719,108,168912
6503,46,4,4,3,0,3,875,120,78960
6504,168,4,-3,3,0,0,675,108,49896
6505,721,0,26,1,2,6,705,108,145044
6506,167,0,29,1,1,0,662,108,216540
6507,511,0,13,3,2,5,552,110,32230
6508,777,2,27,1,1,1,,108,205632
6509,363,5,39,1,1,6,638,120,229320
6510,282,5,41,1,0,1,610,108,241920
6511,788,1,33,1,1,3,675,108,221292
6512,953,5,23,2,0,,,108,178848
6513,964,,6,,0,4,713,110,59840
6514,618,2,14,3,0,2,591,108,60372
6515,322,2,6,3,2,4,,110,36740
6516,52,2,19,,0,4,653,120,139440
6517,807,3,5,3,0,2,700,120,60360
6518,851,6,0,3,0,5,605,108,52164
6519,447,6,24,0,1,1,732,120,156480
6520,372,1,6,3,0,3,704,108,57456
6521,647,2,,3,1,5,769,110,52030
6522,543,5,3,3,1,5,767,108,51948
6523,96,2,11,,0,1,616,110,66990
6524,196,2,26,1,1,3,635,108,163080
6525,155,2,23,0,1,1,653,110,124080
6526,152,5,30,1,0,1,,120,279960
6527,823,1,23,0,1,3,718,108,138024
6528,648,5,33,1,2,3,756,108,195804
6529,556,6,0,3,0,3,804,110,67980
6530,821,5,4,,0,0,889,108,71604
6531,730,3,23,0,0,0,840,120,222960
6532,550,5,21,0,0,5,603,110,141240
6533,155,,15,2,0,2,585,108,115884
6534,226,,4,3,0,5,613,110,52030
6535,43,1,22,0,0,0,603,108,139968
6536,972,0,7,3,0,3,655,120,61680
6537,751,0,12,3,,5,663,108,69012
6538,520,6,9,3,0,1,710,120,64920
6539,680,0,14,3,0,6,793,108,80244
6540,632,6,39,1,0,4,503,108,197532
6541,493,3,33,1,1,5,729,108,236628
6542,288,3,16,0,0,0,700,108,131868
6543,448,0,23,0,0,1,890,110,208670
6544,721,0,27,1,1,3,723,108,189108
6545,716,5,10,3,1,2,704,108,61128
6546,528,2,29,1,1,4,527,108,173016
6547,117,2,6,,0,2,581,108,47736
6548,760,0,22,2,0,0,531,120,138960
6549,331,3,26,1,1,4,672,108,173016
6550,,3,24,2,0,0,656,110,160160
6551,220,0,40,1,1,3,565,120,197880
6552,563,1,24,2,1,4,677,110,134090
6553,448,2,24,2,,2,740,108,171180
6554,878,6,31,1,1,0,727,108,234468
6555,732,6,12,3,0,4,728,108,75384
6556,932,1,,1,0,2,697,110,274670
6557,60,3,31,1,1,1,531,120,189720
6558,530,1,15,2,1,2,611,108,95256
6559,721,4,,3,0,4,675,120,58560
6560,153,4,25,1,0,2,587,120,201600
6561,552,3,34,1,1,2,793,110,261690
6562,921,5,22,2,0,0,641,108,149040
6563,772,6,6,3,1,0,685,108,45684
6564,906,3,,1,0,1,707,108,218160
6565,97,1,14,0,0,0,592,108,78948
6566,86,0,26,,2,0,921,108,191052
6567,225,3,46,1,0,3,579,108,223992
6568,366,2,37,1,1,1,726,108,233280
6569,210,5,33,1,2,2,675,110,178530
6570,675,0,23,2,1,5,612,108,120744
6571,752,6,26,1,2,5,866,110,181610
6572,596,,,0,,0,596,120,83760
6573,901,0,13,3,1,3,787,110,66000
6574,314,1,28,1,0,6,685,108,264276
6575,611,3,14,3,2,,577,110,36960
6576,431,2,,1,1,5,756,,198936
6577,461,6,12,3,0,2,721,108,73224
6578,488,1,27,1,0,3,704,108,216432
6579,103,3,16,2,0,4,598,110,115500
6580,414,5,7,3,0,4,613,110,55880
6581,395,5,16,2,0,4,719,120,155400
6582,8,0,19,,0,0,734,110,149820
6583,121,4,36,1,1,5,740,120,270120
6584,26,3,24,2,2,5,698,108,108756
6585,104,3,13,3,0,6,713,,76780
6586,95,4,14,3,0,5,506,108,50652
6587,,1,21,0,0,0,665,120,176520
6588,562,3,13,0,1,5,854,120,104640
6589,229,0,24,1,0,,,120,189120
6590,19,2,10,3,1,4,679,120,62640
6591,439,3,23,0,0,3,,110,180070
6592,252,2,19,,0,1,664,108,132840
6593,799,4,20,0,1,6,796,120,171240
6594,966,3,28,1,1,1,758,110,248380
6595,947,3,6,3,0,4,603,120,51840
6596,293,2,22,1,2,4,714,108,130464
6597,651,,21,1,2,2,779,110,150370
6598,335,4,7,3,0,2,679,110,54450
6599,940,0,8,3,0,6,757,120,68280
6600,309,3,22,0,0,5,571,,149760
6601,132,0,2,3,0,2,,120,77160
6602,483,1,16,0,1,3,740,108,117828
6603,242,3,23,0,1,,607,108,119772
6604,913,6,25,1,0,4,834,108,258228
6605,492,2,-3,3,2,4,695,110,39710
6606,,4,24,1,1,6,812,108,187164
6607,950,0,11,3,0,5,559,,58300
6608,378,1,23,1,1,6,708,108,162756
6609,588,3,27,1,2,5,753,108,153684
6610,768,1,19,2,2,1,653,120,92760
6611,864,6,17,0,0,2,,108,131652
6612,966,0,6,3,0,4,857,110,73700
6613,739,2,38,1,0,4,669,110,262020
6614,425,2,21,2,1,4,777,108,147744
6615,360,3,10,3,0,5,874,108,89208
6616,83,0,,3,0,1,710,120,72480
6617,635,3,35,1,0,3,741,120,320880
6618,99,4,,1,1,5,621,,201630
6619,349,6,12,3,1,1,853,120,85680
6620,490,6,28,1,,6,590,108,186840
6621,727,1,16,2,1,,661,110,111870
6622,793,,13,3,0,4,778,110,80630
6623,212,1,,1,1,0,322,110,106150
6624,891,4,21,2,1,0,735,120,160680
6625,428,3,23,0,0,6,726,110,173360
6626,328,,41,1,2,,698,108,177876
6627,38,5,5,3,1,1,726,110,76230
6628,470,0,18,2,0,0,,120,142200
6629,231,2,20,2,1,5,618,110,122320
6630,306,0,6,3,,0,659,108,54000
6631,655,4,19,0,0,1,707,120,154080
6632,511,6,17,0,0,1,764,110,152130
6633,900,3,23,0,1,0,642,108,123120
6634,715,1,1,3,0,,853,120,77880
6635,282,4,17,0,0,1,473,108,92556
6636,75,3,33,1,2,2,628,108,159084
6637,794,2,20,0,0,5,773,108,179928
6638,972,2,27,1,0,1,702,110,223850
6639,796,5,31,1,1,6,742,108,238140
6640,896,4,30,1,1,3,515,110,171050
6641,325,1,35,1,2,1,649,108,168480
6642,57,1,24,0,0,2,759,110,182600
6643,486,0,27,1,0,0,766,110,240790
6644,525,2,32,1,1,1,741,108,238572
6645,790,4,25,1,,4,644,108,165564
6646,,3,36,1,2,6,883,108,229716
6647,251,1,16,0,1,,632,110,104940
6648,984,2,30,1,1,6,733,110,239360
6649,317,6,22,2,0,1,594,108,136404
6650,,5,40,1,1,5,,108,148932
6651,574,2,9,3,,2,589,,49356
6652,645,4,17,0,0,4,725,108,141696
6653,850,0,,0,0,6,823,110,196020
6654,812,6,14,3,0,1,791,120,91680
6655,366,5,21,0,0,2,779,108,184464
6656,220,5,11,3,,0,676,120,67560
6657,579,5,4,,1,6,617,110,42790
6658,23,1,19,2,0,4,792,108,145908
6659,905,6,30,1,0,0,711,108,276696
6660,435,1,,1,0,3,,108,204228
6661,517,5,1,3,1,1,914,108,60048
6662,218,6,26,1,1,3,736,110,189640
6663,545,6,33,1,2,,577,108,151308
6664,129,2,9,3,,6,648,120,58440
6665,63,0,,1,1,3,723,108,231876
6666,480,0,7,3,0,4,586,108,45360
6667,84,,31,1,2,4,611,108,161352
6668,505,0,,3,0,3,,110,51480
6669,701,0,31,1,0,1,613,108,238356
6670,,5,1,3,0,1,652,120,60360
6671,347,5,39,1,2,6,717,108,188352
6672,746,3,23,0,1,6,703,120,151800
6673,,0,29,1,1,3,614,110,201300
6674,287,6,26,1,1,3,759,110,201300
6675,237,4,14,3,,0,777,110,78430
6676,475,0,8,3,0,,,120,59760
6677,954,6,28,1,0,3,758,120,325080
6678,387,3,12,3,0,3,664,120,76680
6679,243,,14,3,0,,605,108,63720
6680,596,6,23,0,1,0,846,110,166320
6681,394,5,22,2,1,0,782,108,150228
6682,179,2,21,,,6,726,120,189600
6683,73,0,20,0,0,6,720,108,164700
6684,965,,25,1,1,1,850,110,220440
6685,141,1,18,0,0,5,750,120,162960
6686,316,2,18,,2,1,622,108,80244
6687,616,6,50,1,2,4,851,,219890
6688,849,3,13,,1,,793,108,72684
6689,442,,17,0,0,3,581,110,112310
6690,301,,7,3,0,6,622,108,50328
6691,153,1,9,3,0,3,482,108,37692
6692,899,3,17,0,0,0,689,110,129910
6693,448,2,28,1,0,1,609,120,264120
6694,758,0,,3,0,4,813,108,68796
6695,718,5,15,0,0,5,694,120,149040
6696,244,6,18,2,0,0,776,120,168480
6697,782,3,-3,3,0,2,663,110,55880
6698,215,4,14,3,2,0,585,120,41880
6699,966,6,24,,2,4,482,108,77004
6700,271,5,18,2,0,0,660,108,125712
6701,517,0,29,1,2,2,797,108,207036
6702,822,0,10,3,2,5,702,120,50760
6703,512,0,33,1,1,1,468,110,149270
6704,743,1,27,1,0,5,574,110,182710
6705,711,0,4,3,0,2,759,108,61344
6706,957,3,21,2,1,5,497,120,111000
6707,,4,28,1,1,0,744,110,245410
6708,,5,23,1,1,4,741,110,175010
6709,58,4,24,2,2,3,605,108,96660
6710,541,1,26,1,2,,854,108,178848
6711,927,,19,2,0,4,744,120,160800
6712,463,3,,,0,6,633,,73560
6713,715,1,17,0,0,4,652,110,126170
6714,415,,8,3,0,6,655,,56040
6715,274,0,30,1,0,5,502,108,190944
6716,107,2,15,0,1,0,770,108,121824
6717,102,5,29,1,1,4,699,110,230120
6718,470,1,20,2,0,3,655,108,151740
6719,327,1,28,1,1,4,775,108,253044
6720,756,,17,0,2,1,639,110,82390
6721,483,2,32,1,0,4,624,108,240624
6722,702,,19,2,0,3,724,110,143000
6723,531,,7,3,1,2,558,108,35316
6724,325,5,15,0,2,4,634,108,83052
6725,689,6,,1,2,3,816,108,169020
6726,192,4,26,1,0,4,517,110,166870
6727,491,1,17,0,0,5,638,110,127050
6728,,2,4,3,0,4,821,110,68860
6729,818,1,29,1,1,1,697,108,223020
6730,693,0,1,3,0,0,630,108,51840
6731,572,3,13,3,0,4,672,108,66960
6732,570,0,30,1,0,6,669,110,258280
6733,974,5,32,1,0,4,709,108,278100
6734,884,4,14,3,1,0,738,108,63288
6735,697,1,12,3,0,5,767,108,76572
6736,658,4,24,,0,0,,120,208680
6737,169,0,34,1,0,2,810,108,310716
6738,774,0,16,0,0,5,3908,108,759672
6739,228,5,16,2,1,4,749,110,120010
6740,171,2,18,0,,5,712,108,140184
6741,753,2,16,2,2,6,789,108,101952
6742,928,6,14,0,0,5,608,110,81620
6743,843,0,15,0,2,1,782,120,113880
6744,215,5,7,3,0,3,654,120,66240
6745,635,0,17,0,1,3,679,108,111348
6746,792,3,1,3,1,0,751,110,51920
6747,50,5,31,1,1,0,798,120,287640
6748,392,4,10,3,1,4,,108,69336
6749,117,3,29,1,1,5,749,108,239652
6750,595,2,37,1,2,1,912,110,236500
6751,258,2,5,,0,0,677,108,56916
6752,498,3,21,2,0,1,524,120,137160
6753,28,2,12,3,0,,633,108,67392
6754,38,3,16,0,1,1,645,120,168000
6755,248,6,13,0,2,2,661,110,57090
6756,430,1,9,3,0,2,685,108,55296
6757,811,,23,2,1,2,680,108,130464
6758,865,6,7,3,0,4,688,110,56980
6759,884,4,,0,1,2,873,108,167616
6760,13,4,9,3,0,6,975,108,75384
6761,301,4,42,1,,5,,108,239220
6762,545,,18,2,0,5,634,108,121284
6763,778,,30,1,0,2,730,120,313320
6764,,5,14,3,1,,675,108,61668
6765,855,1,18,2,0,0,705,108,134568
6766,893,1,29,1,1,6,760,120,272160
6767,845,2,5,3,0,3,569,110,48180
6768,371,6,16,0,1,1,672,108,106056
6769,,0,28,1,1,5,615,110,197450
6770,798,2,24,0,1,2,797,108,154440
6771,64,,23,1,1,0,639,108,147204
6772,363,3,21,2,,1,728,108,165780
6773,199,2,25,1,,1,721,108,223452
6774,323,0,17,0,0,6,957,108,183708
6775,638,5,26,1,1,0,687,108,176472
6776,366,6,12,3,0,0,541,120,64560
6777,128,2,18,2,0,6,741,120,159240
6778,863,2,13,3,,6,839,108,84780
6779,392,6,11,3,1,2,,110,60170
6780,323,2,21,0,2,3,550,108,84780
6781,523,1,13,3,2,3,790,108,49680
6782,407,2,34,1,0,3,621,110,241890
6783,532,5,41,,1,1,698,110,230340
6784,769,3,32,1,1,1,747,108,239112
6785,710,3,28,1,1,6,559,,201600
6786,,6,,1,2,4,623,120,141000
6787,324,5,24,2,0,,3935,108,918648
6788,170,4,6,3,0,6,678,108,56808
6789,355,6,0,3,0,0,644,110,53570
6790,124,1,17,2,0,0,691,120,148560
6791,239,0,17,2,0,5,636,108,124092
6792,278,3,43,1,0,5,,110,212190
6793,158,1,9,3,0,1,715,108,57456
6794,38,0,43,1,1,0,746,108,357912
6795,331,3,9,3,2,,752,110,43230
6796,,0,20,2,1,6,809,108,157140
6797,866,1,3,3,1,1,639,110,49170
6798,503,4,35,1,0,5,755,,326880
6799,707,5,17,0,0,2,743,,147420
6800,369,5,6,3,0,3,763,108,62640
6801,490,4,37,1,1,2,905,120,324000
6802,192,5,0,3,0,1,647,,54010
6803,6,1,27,1,1,6,551,108,135864
6804,545,5,10,3,1,6,762,110,63910
6805,285,,24,0,1,1,543,120,118560
6806,341,1,28,1,0,6,,110,267740
6807,14,6,19,2,1,3,736,108,119988
6808,820,4,,1,0,3,680,108,259848
6809,598,2,18,2,0,5,740,108,143100
6810,91,6,16,2,0,3,667,108,127332
6811,195,2,,3,0,6,585,110,46200
6812,881,6,1,3,0,6,729,,63600
6813,862,2,,3,1,2,398,108,25272
6814,103,0,25,1,1,4,653,110,173030
6815,430,2,,3,0,6,552,,56916
6816,343,5,26,1,1,2,609,110,156860
6817,24,4,37,1,0,0,804,108,307044
6818,235,2,29,,0,3,589,110,229570
6819,397,3,7,3,2,6,595,108,32508
6820,416,4,14,3,1,4,917,110,76450
6821,32,4,14,0,1,5,651,110,67210
6822,242,2,31,1,1,1,632,120,224640
6823,374,5,28,1,,0,855,120,245640
6824,497,4,12,3,0,3,670,108,74520
6825,793,3,34,1,1,0,702,110,230890
6826,841,0,16,0,0,0,868,108,169344
6827,357,1,11,3,1,2,792,108,68256
6828,364,1,26,1,0,4,750,108,228312
6829,657,3,6,3,0,5,,108,70308
6830,663,3,31,,1,2,428,120,150960
6831,291,5,45,1,0,2,541,108,203688
6832,377,1,35,1,0,0,3897,108,1508652
6833,803,1,17,2,1,2,817,120,151680
6834,674,5,31,,,3,757,108,288144
6835,,,33,1,1,6,706,110,235620
6836,453,5,24,0,0,5,815,110,195030
6837,788,1,30,1,1,1,865,108,276588
6838,774,5,16,0,0,6,623,108,120960
6839,904,0,19,2,2,,571,108,71280
6840,768,4,26,1,,,716,110,186670
6841,829,2,12,3,1,2,561,,50112
6842,,1,30,1,1,1,810,108,259524
6843,601,3,12,3,0,4,798,110,86020
6844,358,5,24,0,1,5,604,120,132600
6845,71,0,14,3,0,2,618,110,63800
6846,457,4,26,1,2,6,841,110,175230
6847,378,0,14,3,0,,862,108,88452
6848,774,2,19,,0,6,954,108,185436
6849,221,6,13,2,2,2,607,120,54120
6850,453,4,22,2,0,6,610,110,148060
6851,,6,12,3,1,3,624,108,56700
6852,669,1,,1,1,1,866,108,280368
6853,103,2,,3,0,6,731,110,62810
6854,,6,18,0,0,4,590,108,114156
6855,559,6,14,3,0,4,698,120,79560
6856,406,6,22,2,1,4,636,108,126144
6857,67,3,,2,0,2,1009,108,163944
6858,135,0,25,1,1,2,811,110,210320
6859,568,0,24,2,0,2,619,110,148720
6860,93,5,9,3,1,5,491,108,32184
6861,212,6,37,1,1,4,827,108,267516
6862,840,0,18,0,1,2,620,120,112800
6863,658,6,14,2,0,2,763,108,100548
6864,406,4,21,2,,4,623,110,145090
6865,150,0,35,1,1,4,731,110,239690
6866,469,6,11,3,0,5,720,120,76560
6867,,0,21,,1,,862,120,180960
6868,295,1,23,,1,3,765,110,150480
6869,568,1,6,,2,1,743,108,42768
6870,162,1,10,3,0,2,783,120,89760
6871,572,1,21,2,0,5,732,120,189720
6872,610,1,15,2,0,0,665,120,148080
6873,464,2,34,1,1,3,595,108,193860
6874,909,5,7,3,0,4,635,108,53676
6875,540,6,18,2,0,3,688,120,148440
6876,248,2,24,0,0,3,671,,155952
6877,571,0,10,3,0,5,664,120,75360
6878,13,1,15,2,1,5,773,108,122904
6879,417,0,18,2,0,6,702,108,130140
6880,634,2,15,0,0,5,561,120,121560
6881,666,0,31,1,2,4,632,110,167530
6882,77,5,15,2,0,0,527,110,100870
6883,953,3,22,0,0,0,543,108,127224
6884,125,,13,3,0,1,562,,56760
6885,,2,3,3,0,4,703,110,60390
6886,506,6,-4,3,0,1,703,110,58080
6887,599,2,23,,0,5,697,110,165880
6888,213,3,20,0,1,6,,120,174360
6889,603,,26,1,2,6,676,110,139480
6890,493,1,20,0,1,6,536,110,103070
6891,567,4,32,1,2,5,707,,181116
6892,508,6,13,3,0,4,604,108,60480
6893,85,3,30,1,0,5,798,110,317570
6894,735,4,3,3,0,1,728,120,62640
6895,486,3,24,0,1,6,656,110,128040
6896,466,5,10,3,1,4,605,108,54216
6897,603,6,10,3,1,5,740,108,63720
6898,765,3,22,1,1,0,604,108,140292
6899,474,1,2,3,0,5,838,108,71604
6900,279,1,32,1,1,6,586,110,190410
6901,199,4,34,1,0,5,515,108,201204
6902,909,6,26,1,2,3,754,108,153576
6903,788,1,15,2,1,1,757,110,130680
6904,478,2,28,1,1,2,700,108,225072
6905,291,6,-5,3,1,3,748,110,54230
6906,970,4,15,,1,5,773,110,125510
6907,419,0,20,2,0,2,733,,169344
6908,709,4,22,0,0,0,682,108,159084
6909,805,6,21,0,,4,751,110,149160
6910,406,6,17,0,1,4,758,110,121990
6911,673,2,9,,0,6,743,108,57672
6912,18,0,28,1,1,6,574,108,180360
6913,896,6,26,,1,6,595,120,171240
6914,287,4,12,3,0,0,574,108,59076
6915,492,6,22,0,2,2,786,108,122256
6916,798,3,26,1,1,1,785,108,199800
6917,,3,25,1,1,2,452,108,120636
6918,130,5,30,1,0,4,801,120,344160
6919,149,0,11,3,,3,523,108,50760
6920,786,5,12,3,2,6,594,110,41690
6921,336,0,14,,1,1,795,120,71040
6922,611,1,35,1,0,1,727,108,282636
6923,780,4,30,1,0,6,,110,286990
6924,840,2,6,3,0,1,663,108,59292
6925,380,0,35,1,0,4,789,110,312400
6926,986,0,4,3,0,1,665,110,55770
6927,700,6,15,0,0,3,559,108,105408
6928,99,1,12,,0,2,733,120,84840
6929,905,4,7,3,1,3,639,110,45430
6930,31,1,38,1,0,1,827,108,319248
6931,236,0,10,3,0,2,804,108,80892
6932,49,3,27,1,2,3,600,110,123530
6933,319,0,,0,1,5,721,110,118360
6934,107,5,10,3,0,3,810,,82080
6935,815,,13,3,0,4,742,110,78650
6936,896,5,,2,0,2,686,108,90720
6937,941,,22,0,0,0,761,110,182160
6938,892,2,27,1,1,,4014,120,1147920
6939,822,4,18,0,1,3,906,108,145260
6940,,5,27,1,0,1,791,108,249264
6941,732,1,21,0,1,5,661,108,126360
6942,806,2,23,2,0,5,671,120,175200
6943,36,,9,3,0,5,835,108,67608
6944,414,2,35,1,1,0,846,108,272916
6945,33,2,37,1,1,4,615,110,204160
6946,99,4,10,3,0,6,,120,86040
6947,105,5,14,3,0,0,738,108,75384
6948,630,5,23,0,1,0,584,120,126120
6949,382,6,23,2,1,6,706,110,140800
6950,538,4,26,1,1,1,550,108,143208
6951,814,2,17,2,1,3,754,108,121284
6952,,1,30,1,1,1,664,108,218484
6953,728,0,16,2,,1,800,120,172680
6954,344,0,10,3,,1,754,120,87840
6955,462,1,20,2,2,6,3948,108,607716
6956,220,6,9,3,0,3,964,108,80892
6957,498,6,7,3,0,3,764,110,62370
6958,553,3,14,3,0,0,705,108,73980
6959,,1,,0,1,4,735,108,141480
6960,770,0,,3,1,6,725,108,67824
6961,298,4,20,2,,0,688,,103680
6962,561,4,12,3,1,6,744,120,71280
6963,,4,19,,0,2,688,108,134676
6964,669,4,23,,1,6,707,108,141156
6965,449,4,9,3,2,,672,120,42000
6966,789,,31,1,2,1,680,120,194640
6967,,2,24,0,0,0,710,,183600
6968,721,3,32,1,0,0,732,108,282960
6969,503,4,25,1,1,3,789,110,207680
6970,857,3,28,1,1,2,,110,263450
6971,78,3,25,1,1,3,797,120,229800
6972,889,2,19,2,0,4,715,110,142780
6973,86,3,19,2,1,5,757,108,121716
6974,207,6,12,,0,6,725,108,75924
6975,754,6,16,2,2,0,,,92448
6976,466,,28,1,1,5,595,108,189648
6977,395,0,16,0,0,2,,108,107352
6978,310,4,19,0,,2,692,108,135000
6979,280,6,12,3,2,2,682,108,48708
6980,837,4,35,1,0,1,702,108,271836
6981,235,4,19,2,1,0,684,108,110484
6982,518,6,11,3,2,,550,,37584
6983,573,6,32,1,1,1,678,110,224840
6984,41,2,23,2,0,5,713,110,167310
6985,188,0,30,1,1,2,774,108,250668
6986,107,4,15,2,1,3,602,,95688
6987,687,0,23,2,2,0,488,108,74628
6988,396,1,23,0,1,6,627,110,125950
6989,652,6,7,3,2,1,971,110,53570
6990,,,28,1,1,2,648,120,232920
6991,549,4,20,2,0,1,767,120,189960
6992,338,4,11,3,0,1,715,110,73920
6993,457,1,21,2,0,0,805,108,185544
6994,200,5,16,2,1,3,664,120,117480
6995,309,,15,0,0,3,705,120,153240
6996,552,0,24,0,1,4,798,120,180120
6997,,6,14,3,1,3,802,108,69768
6998,256,,29,1,0,4,649,120,282960
6999,288,1,17,0,1,5,616,108,100440
7000,396,4,26,1,0,4,664,108,206712
7001,244,5,34,1,2,3,910,120,260040
7002,20,5,26,1,1,2,670,120,195360
7003,249,1,15,0,0,1,580,108,114048
7004,501,0,24,2,0,5,506,108,117828
7005,370,3,18,2,1,0,702,110,115610
7006,783,3,12,3,0,6,772,110,83160
7007,791,0,0,3,1,6,700,108,48816
7008,446,0,21,2,0,6,562,120,144480
7009,54,4,41,1,1,,571,110,189090
7010,364,1,,1,0,2,771,108,298404
7011,977,1,34,1,0,6,729,108,279288
7012,343,6,3,3,0,6,791,108,65556
7013,9,1,4,3,0,0,511,120,48000
7014,,1,13,3,0,4,643,108,63504
7015,482,4,11,3,1,3,683,110,63360
7016,480,6,11,3,1,2,764,108,66744
7017,873,1,16,2,2,0,684,108,84564
7018,582,4,28,1,0,4,700,110,272470
7019,475,0,22,0,1,1,695,120,148560
7020,675,0,25,1,1,2,652,120,188040
7021,,,-3,3,0,5,866,120,81720
7022,934,6,25,1,1,1,673,120,195600
7023,321,3,,2,1,6,569,110,111870
7024,289,5,26,1,1,4,594,108,153684
7025,613,0,12,3,0,4,686,110,75350
7026,353,3,23,2,0,2,,110,132440
7027,929,5,12,3,0,6,719,110,77440
7028,131,2,-5,3,0,6,653,108,53352
7029,854,2,24,1,1,2,864,110,201410
7030,357,2,10,3,0,5,624,110,62370
7031,122,2,20,0,,,578,108,137916
7032,690,1,28,1,0,4,572,120,238560
7033,929,0,23,2,0,5,873,108,202932
7034,515,,29,1,2,3,797,108,204552
